"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Mar 12 12:29:27 GMT 2023","Sun Mar 12 12:29:33 GMT 2023","6306","src.test.testcases","test_parabank_login","","","","test_web_login_again",""
"failed","Sun Mar 12 12:29:27 GMT 2023","Sun Mar 12 12:29:33 GMT 2023","6336","src.test.testcases","test_parabank_login","","","","test_web_login",""
"failed","Sun Mar 12 12:29:34 GMT 2023","Sun Mar 12 12:29:40 GMT 2023","6496","src.test.testcases","test_parabank_registration","","","","test_web_registration",""
