"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 11 20:27:45 GMT 2023","Sat Mar 11 20:27:47 GMT 2023","1329","src.test.testcases","test_parabank_login","","","","test_web_login_again",""
"passed","Sat Mar 11 20:27:45 GMT 2023","Sat Mar 11 20:27:47 GMT 2023","1307","src.test.testcases","test_parabank_login","","","","test_web_login",""
"passed","Sat Mar 11 20:27:47 GMT 2023","Sat Mar 11 20:27:48 GMT 2023","1258","src.test.testcases","test_parabank_registration","","","","test_web_registration",""
